race_id,party_cd,voter_lat,voter_long,precinct_id,precinct_lat,precinct_long,precinct_abbrv
6,2,35.76055,-81.59145,16,35.75108,-81.60549,0001
6,2,35.7569,-81.59887,16,35.75108,-81.60549,0001
6,2,35.76062,-81.592705,16,35.75108,-81.60549,0001
6,3,35.74389,-81.59667,25,35.73257,-81.59753,0003
6,2,35.76062,-81.592705,16,35.75108,-81.60549,0001
6,2,35.76055,-81.59145,16,35.75108,-81.60549,0001
6,3,35.713383,-81.43646,1,35.71227,-81.42374,0013
6,2,35.77108,-81.43648,5,35.7407,-81.51562,0011
6,2,35.76581,-81.47909,5,35.7407,-81.51562,0011
6,2,35.775856,-81.5891,16,35.75108,-81.60549,0001
6,2,35.775856,-81.5891,16,35.75108,-81.60549,0001
6,2,35.77498,-81.60205,16,35.75108,-81.60549,0001
6,2,35.76596,-81.60727,16,35.75108,-81.60549,0001
6,0,35.735687,-81.5917,25,35.73257,-81.59753,0003
6,0,35.758766,-81.60055,16,35.75108,-81.60549,0001
6,2,35.738796,-81.60294,25,35.73257,-81.59753,0003
6,0,35.73148,-81.5931,25,35.73257,-81.59753,0003
6,0,35.758663,-81.60019,16,35.75108,-81.60549,0001
6,0,35.758663,-81.60019,16,35.75108,-81.60549,0001
6,2,35.75377,-81.60502,16,35.75108,-81.60549,0001
6,0,35.748672,-81.61904,16,35.75108,-81.60549,0001
6,2,35.774082,-81.60498,16,35.75108,-81.60549,0001
6,2,35.774082,-81.60498,16,35.75108,-81.60549,0001
6,0,35.742474,-81.62297,25,35.73257,-81.59753,0003
6,2,35.748917,-81.616264,16,35.75108,-81.60549,0001
6,2,35.748917,-81.616264,16,35.75108,-81.60549,0001
6,0,35.75689,-81.5988,16,35.75108,-81.60549,0001
6,2,35.741932,-81.62597,25,35.73257,-81.59753,0003
6,2,35.758896,-81.45731,5,35.7407,-81.51562,0011
6,3,35.769184,-81.61818,16,35.75108,-81.60549,0001
6,0,35.73553,-81.600464,25,35.73257,-81.59753,0003
6,0,35.75543,-81.601944,16,35.75108,-81.60549,0001
6,0,35.75543,-81.601944,16,35.75108,-81.60549,0001
6,2,35.774746,-81.594154,16,35.75108,-81.60549,0001
6,2,35.774746,-81.594154,16,35.75108,-81.60549,0001
6,0,35.7454,-81.598366,25,35.73257,-81.59753,0003
6,2,35.737297,-81.607,25,35.73257,-81.59753,0003
6,3,35.760906,-81.59448,16,35.75108,-81.60549,0001
6,2,35.77077,-81.60688,16,35.75108,-81.60549,0001
6,2,35.742107,-81.618126,25,35.73257,-81.59753,0003
6,2,35.742107,-81.618126,25,35.73257,-81.59753,0003
6,2,35.749027,-81.61625,16,35.75108,-81.60549,0001
6,2,35.75869,-81.60028,16,35.75108,-81.60549,0001
6,0,35.765568,-81.60734,16,35.75108,-81.60549,0001
6,0,35.765568,-81.60734,16,35.75108,-81.60549,0001
6,3,35.760666,-81.59416,16,35.75108,-81.60549,0001
6,3,35.768303,-81.61591,16,35.75108,-81.60549,0001
6,2,35.767998,-81.61846,16,35.75108,-81.60549,0001
1,3,35.768303,-81.61591,16,35.75108,-81.60549,0001
6,3,35.725964,-81.61818,25,35.73257,-81.59753,0003
6,2,35.75689,-81.59883,16,35.75108,-81.60549,0001
6,2,35.764175,-81.5953,16,35.75108,-81.60549,0001
6,2,35.764175,-81.5953,16,35.75108,-81.60549,0001
6,2,35.765484,-81.617,16,35.75108,-81.60549,0001
6,0,35.745884,-81.60634,16,35.75108,-81.60549,0001
6,2,35.73411,-81.592026,25,35.73257,-81.59753,0003
6,2,35.77038,-81.618195,16,35.75108,-81.60549,0001
6,2,35.77038,-81.618195,16,35.75108,-81.60549,0001
6,3,35.738995,-81.603165,25,35.73257,-81.59753,0003
6,2,35.750324,-81.610825,16,35.75108,-81.60549,0001
6,0,35.76624,-81.61936,16,35.75108,-81.60549,0001
6,0,35.76624,-81.61936,16,35.75108,-81.60549,0001
6,0,35.707813,-81.58475,21,35.649414,-81.50448,0012
6,2,35.7481,-81.61473,16,35.75108,-81.60549,0001
6,0,35.740772,-81.62559,25,35.73257,-81.59753,0003
6,3,35.740772,-81.62559,25,35.73257,-81.59753,0003
6,3,35.75658,-81.61496,16,35.75108,-81.60549,0001
6,0,35.742218,-81.62245,25,35.73257,-81.59753,0003
6,0,35.746758,-81.616,16,35.75108,-81.60549,0001
6,0,35.74882,-81.617546,16,35.75108,-81.60549,0001
6,0,35.74882,-81.617546,16,35.75108,-81.60549,0001
6,3,35.75534,-81.6134,16,35.75108,-81.60549,0001
6,2,35.74784,-81.593124,25,35.73257,-81.59753,0003
6,2,35.74596,-81.61671,16,35.75108,-81.60549,0001
6,2,35.765842,-81.61699,16,35.75108,-81.60549,0001
6,2,35.765842,-81.61699,16,35.75108,-81.60549,0001
6,2,35.766644,-81.61711,16,35.75108,-81.60549,0001
6,2,35.756607,-81.61499,16,35.75108,-81.60549,0001
6,2,35.756607,-81.61499,16,35.75108,-81.60549,0001
6,0,35.753124,-81.607834,16,35.75108,-81.60549,0001
6,0,35.753124,-81.607834,16,35.75108,-81.60549,0001
6,2,35.714294,-81.405174,1,35.71227,-81.42374,0013
6,2,35.74813,-81.61628,16,35.75108,-81.60549,0001
6,2,35.74813,-81.61628,16,35.75108,-81.60549,0001
6,3,35.714703,-81.424805,1,35.71227,-81.42374,0013
6,0,35.749508,-81.591415,16,35.75108,-81.60549,0001
6,2,35.725002,-81.40936,1,35.71227,-81.42374,0013
6,0,35.74933,-81.61753,16,35.75108,-81.60549,0001
6,0,35.74933,-81.61753,16,35.75108,-81.60549,0001
6,0,35.768665,-81.61602,16,35.75108,-81.60549,0001
6,0,35.768665,-81.61602,16,35.75108,-81.60549,0001
6,2,35.76319,-81.61468,16,35.75108,-81.60549,0001
6,3,35.74594,-81.62358,16,35.75108,-81.60549,0001
6,0,35.728188,-81.59443,25,35.73257,-81.59753,0003
6,2,35.746464,-81.61628,16,35.75108,-81.60549,0001
6,2,35.746464,-81.61628,16,35.75108,-81.60549,0001
6,3,35.746346,-81.62847,16,35.75108,-81.60549,0001
6,3,35.746502,-81.628426,16,35.75108,-81.60549,0001
6,0,35.761913,-81.40877,5,35.7407,-81.51562,0011
6,0,35.76796,-81.61584,16,35.75108,-81.60549,0001
6,2,35.74784,-81.593124,25,35.73257,-81.59753,0003
6,0,35.7659,-81.619385,16,35.75108,-81.60549,0001
6,2,35.7659,-81.619385,16,35.75108,-81.60549,0001
6,0,35.74814,-81.61472,16,35.75108,-81.60549,0001
6,0,35.74814,-81.61472,16,35.75108,-81.60549,0001
6,0,35.769325,-81.61731,16,35.75108,-81.60549,0001
6,0,35.747616,-81.613205,16,35.75108,-81.60549,0001
6,2,35.75985,-81.616806,16,35.75108,-81.60549,0001
6,0,35.739693,-81.61033,25,35.73257,-81.59753,0003
6,0,35.76345,-81.61485,16,35.75108,-81.60549,0001
6,0,35.748238,-81.62175,16,35.75108,-81.60549,0001
6,0,35.77207,-81.61352,16,35.75108,-81.60549,0001
6,3,35.767612,-81.615776,16,35.75108,-81.60549,0001
6,3,35.767612,-81.615776,16,35.75108,-81.60549,0001
6,0,35.747868,-81.614746,16,35.75108,-81.60549,0001
6,0,35.747868,-81.614746,16,35.75108,-81.60549,0001
6,0,35.702908,-81.44903,1,35.71227,-81.42374,0013
6,0,35.765923,-81.61936,16,35.75108,-81.60549,0001
6,0,35.765923,-81.61936,16,35.75108,-81.60549,0001
6,3,35.67088,-81.47196,21,35.649414,-81.50448,0012
6,2,35.693604,-81.68695,16,35.75108,-81.60549,0001
6,0,35.75691,-81.60899,16,35.75108,-81.60549,0001
6,3,35.76616,-81.61933,16,35.75108,-81.60549,0001
6,2,35.77585,-81.589516,16,35.75108,-81.60549,0001
6,2,35.748207,-81.62132,16,35.75108,-81.60549,0001
6,0,35.768017,-81.618324,16,35.75108,-81.60549,0001
6,2,35.76616,-81.61933,16,35.75108,-81.60549,0001
6,2,35.77585,-81.589516,16,35.75108,-81.60549,0001
6,0,35.7491,-81.61754,16,35.75108,-81.60549,0001
6,0,35.7491,-81.61754,16,35.75108,-81.60549,0001
6,0,35.765873,-81.61941,16,35.75108,-81.60549,0001
6,0,35.765873,-81.61941,16,35.75108,-81.60549,0001
6,2,35.76627,-81.619385,16,35.75108,-81.60549,0001
6,2,35.76627,-81.619385,16,35.75108,-81.60549,0001
6,2,35.73835,-81.615814,25,35.73257,-81.59753,0003
6,2,35.767784,-81.6158,16,35.75108,-81.60549,0001
6,0,35.74879,-81.61903,16,35.75108,-81.60549,0001
6,0,35.734432,-81.614075,25,35.73257,-81.59753,0003
6,0,35.75319,-81.61157,16,35.75108,-81.60549,0001
6,2,35.73907,-81.46101,5,35.7407,-81.51562,0011
6,2,35.743168,-81.621574,25,35.73257,-81.59753,0003
6,2,35.765297,-81.623955,16,35.75108,-81.60549,0001
6,2,35.76458,-81.611664,16,35.75108,-81.60549,0001
6,2,35.738117,-81.59403,25,35.73257,-81.59753,0003
6,0,35.730545,-81.59118,25,35.73257,-81.59753,0003
6,2,35.73814,-81.59277,25,35.73257,-81.59753,0003
6,0,35.7429,-81.61783,25,35.73257,-81.59753,0003
6,3,35.758636,-81.600105,16,35.75108,-81.60549,0001
6,2,35.747337,-81.594734,25,35.73257,-81.59753,0003
6,2,35.754974,-81.6122,16,35.75108,-81.60549,0001
6,0,35.74749,-81.59474,25,35.73257,-81.59753,0003
6,3,35.734425,-81.61517,25,35.73257,-81.59753,0003
6,0,35.742474,-81.61798,25,35.73257,-81.59753,0003
6,3,35.73442,-81.61432,25,35.73257,-81.59753,0003
6,3,35.73442,-81.61432,25,35.73257,-81.59753,0003
6,2,35.695335,-81.44062,1,35.71227,-81.42374,0013
6,3,35.73912,-81.619644,25,35.73257,-81.59753,0003
6,2,35.737778,-81.59166,25,35.73257,-81.59753,0003
6,2,35.749428,-81.48929,5,35.7407,-81.51562,0011
6,3,35.730576,-81.59108,25,35.73257,-81.59753,0003
6,2,35.746254,-81.60125,25,35.73257,-81.59753,0003
6,2,35.746254,-81.60125,25,35.73257,-81.59753,0003
6,2,35.731903,-81.615074,25,35.73257,-81.59753,0003
6,2,35.731903,-81.615074,25,35.73257,-81.59753,0003
6,2,35.734417,-81.61658,25,35.73257,-81.59753,0003
6,2,35.729485,-81.61239,25,35.73257,-81.59753,0003
6,0,35.733486,-81.597885,25,35.73257,-81.59753,0003
6,2,35.741673,-81.59455,25,35.73257,-81.59753,0003
6,0,35.739895,-81.61388,25,35.73257,-81.59753,0003
6,0,35.739773,-81.61961,25,35.73257,-81.59753,0003
6,0,35.7552,-81.60167,16,35.75108,-81.60549,0001
6,2,35.732815,-81.60739,25,35.73257,-81.59753,0003
6,3,35.732815,-81.60739,25,35.73257,-81.59753,0003
6,0,35.76059,-81.59219,16,35.75108,-81.60549,0001
6,0,35.656128,-81.47527,21,35.649414,-81.50448,0012
6,3,35.747963,-81.59553,25,35.73257,-81.59753,0003
6,3,35.747963,-81.59553,25,35.73257,-81.59753,0003
6,0,35.75948,-81.59204,16,35.75108,-81.60549,0001
6,2,35.732754,-81.60303,25,35.73257,-81.59753,0003
6,2,35.732536,-81.60355,25,35.73257,-81.59753,0003
6,2,35.740807,-81.6042,25,35.73257,-81.59753,0003
6,0,35.734432,-81.61437,25,35.73257,-81.59753,0003
6,0,35.727222,-81.61934,25,35.73257,-81.59753,0003
6,2,35.75344,-81.46948,5,35.7407,-81.51562,0011
6,0,35.732178,-81.604485,25,35.73257,-81.59753,0003
6,2,35.74115,-81.450516,5,35.7407,-81.51562,0011
6,0,35.725033,-81.40825,1,35.71227,-81.42374,0013
6,2,35.742832,-81.4538,5,35.7407,-81.51562,0011
6,0,35.77611,-81.5908,16,35.75108,-81.60549,0001
6,0,35.77611,-81.5908,16,35.75108,-81.60549,0001
6,0,35.763145,-81.61352,16,35.75108,-81.60549,0001
6,2,35.74115,-81.450516,5,35.7407,-81.51562,0011
6,0,35.765125,-81.62397,16,35.75108,-81.60549,0001
6,0,35.765125,-81.62397,16,35.75108,-81.60549,0001
6,2,35.76927,-81.6198,16,35.75108,-81.60549,0001
6,0,35.768875,-81.61612,16,35.75108,-81.60549,0001
6,0,35.775875,-81.58961,16,35.75108,-81.60549,0001
6,2,35.758568,-81.6157,16,35.75108,-81.60549,0001
6,3,35.748287,-81.626595,16,35.75108,-81.60549,0001
6,0,35.73441,-81.61602,25,35.73257,-81.59753,0003
6,0,35.73441,-81.61602,25,35.73257,-81.59753,0003
6,2,35.735943,-81.591644,25,35.73257,-81.59753,0003
6,2,35.767788,-81.57376,16,35.75108,-81.60549,0001
6,2,35.767788,-81.57376,16,35.75108,-81.60549,0001
6,2,35.732933,-81.59238,25,35.73257,-81.59753,0003
6,2,35.732933,-81.59238,25,35.73257,-81.59753,0003
6,0,35.740376,-81.62429,25,35.73257,-81.59753,0003
6,3,35.739758,-81.61077,25,35.73257,-81.59753,0003
6,2,35.73441,-81.61581,25,35.73257,-81.59753,0003
6,3,35.739758,-81.61077,25,35.73257,-81.59753,0003
6,2,35.73441,-81.61581,25,35.73257,-81.59753,0003
6,2,35.74769,-81.594765,25,35.73257,-81.59753,0003
6,3,35.732582,-81.59257,25,35.73257,-81.59753,0003
6,3,35.732582,-81.59257,25,35.73257,-81.59753,0003
6,2,35.73338,-81.59783,25,35.73257,-81.59753,0003
6,2,35.73338,-81.59783,25,35.73257,-81.59753,0003
6,2,35.733223,-81.59776,25,35.73257,-81.59753,0003
6,0,35.732044,-81.59283,25,35.73257,-81.59753,0003
6,0,35.732044,-81.59283,25,35.73257,-81.59753,0003
6,0,35.74403,-81.60086,25,35.73257,-81.59753,0003
6,3,35.73458,-81.598465,25,35.73257,-81.59753,0003
6,2,35.735012,-81.59183,25,35.73257,-81.59753,0003
6,2,35.738297,-81.59191,25,35.73257,-81.59753,0003
6,2,35.738297,-81.59191,25,35.73257,-81.59753,0003
6,0,35.73558,-81.60076,25,35.73257,-81.59753,0003
6,3,35.742836,-81.603264,25,35.73257,-81.59753,0003
6,2,35.74428,-81.619125,16,35.75108,-81.60549,0001
6,2,35.73364,-81.591515,25,35.73257,-81.59753,0003
6,3,35.73364,-81.591515,25,35.73257,-81.59753,0003
6,2,35.745476,-81.60556,25,35.73257,-81.59753,0003
6,2,35.744152,-81.60552,25,35.73257,-81.59753,0003
6,2,35.744152,-81.60552,25,35.73257,-81.59753,0003
6,2,35.740597,-81.5921,25,35.73257,-81.59753,0003
6,2,35.740597,-81.5921,25,35.73257,-81.59753,0003
6,2,35.698284,-81.442154,1,35.71227,-81.42374,0013
6,2,35.73252,-81.59614,25,35.73257,-81.59753,0003
6,2,35.7339,-81.611885,25,35.73257,-81.59753,0003
6,3,35.70496,-81.437386,1,35.71227,-81.42374,0013
6,2,35.7339,-81.611885,25,35.73257,-81.59753,0003
6,2,35.746033,-81.623924,16,35.75108,-81.60549,0001
6,0,35.66747,-81.5076,21,35.649414,-81.50448,0012
6,2,35.74561,-81.62481,16,35.75108,-81.60549,0001
6,2,35.741817,-81.49134,5,35.7407,-81.51562,0011
6,0,35.7401,-81.606186,25,35.73257,-81.59753,0003
6,2,35.747158,-81.6155,16,35.75108,-81.60549,0001
6,2,35.754807,-81.61163,16,35.75108,-81.60549,0001
6,2,35.756252,-81.624275,16,35.75108,-81.60549,0001
6,2,35.77362,-81.59325,16,35.75108,-81.60549,0001
6,2,35.77362,-81.59325,16,35.75108,-81.60549,0001
6,0,35.733677,-81.60784,25,35.73257,-81.59753,0003
6,2,35.73238,-81.60396,25,35.73257,-81.59753,0003
6,2,35.748245,-81.62194,16,35.75108,-81.60549,0001
6,3,35.739468,-81.59205,25,35.73257,-81.59753,0003
6,2,35.748245,-81.62194,16,35.75108,-81.60549,0001
6,0,35.74126,-81.601395,25,35.73257,-81.59753,0003
6,2,35.74321,-81.61652,25,35.73257,-81.59753,0003
6,2,35.74321,-81.61652,25,35.73257,-81.59753,0003
6,2,35.73443,-81.615074,25,35.73257,-81.59753,0003
6,0,35.756077,-81.589485,16,35.75108,-81.60549,0001
6,0,35.73194,-81.606895,25,35.73257,-81.59753,0003
6,2,35.73437,-81.61265,25,35.73257,-81.59753,0003
6,2,35.73437,-81.61265,25,35.73257,-81.59753,0003
6,0,35.743164,-81.62227,25,35.73257,-81.59753,0003
6,2,35.741238,-81.62171,25,35.73257,-81.59753,0003
6,2,35.741238,-81.62171,25,35.73257,-81.59753,0003
6,2,35.742958,-81.59067,25,35.73257,-81.59753,0003
6,0,35.743736,-81.592155,25,35.73257,-81.59753,0003
6,0,35.737087,-81.60783,25,35.73257,-81.59753,0003
6,0,35.737087,-81.60783,25,35.73257,-81.59753,0003
6,2,35.73443,-81.61346,25,35.73257,-81.59753,0003
6,3,35.731823,-81.59294,25,35.73257,-81.59753,0003
6,3,35.731823,-81.59294,25,35.73257,-81.59753,0003
6,2,35.764072,-81.43787,5,35.7407,-81.51562,0011
6,2,35.769173,-81.574,16,35.75108,-81.60549,0001
6,3,35.72985,-81.61133,25,35.73257,-81.59753,0003
6,2,35.76934,-81.57261,16,35.75108,-81.60549,0001
6,2,35.74399,-81.59999,25,35.73257,-81.59753,0003
6,2,35.728245,-81.594444,25,35.73257,-81.59753,0003
6,0,35.735523,-81.60043,25,35.73257,-81.59753,0003
6,2,35.73304,-81.60234,25,35.73257,-81.59753,0003
6,0,35.73747,-81.591606,25,35.73257,-81.59753,0003
6,3,35.74778,-81.5931,25,35.73257,-81.59753,0003
6,2,35.73959,-81.592064,25,35.73257,-81.59753,0003
6,2,35.76779,-81.573906,16,35.75108,-81.60549,0001
6,2,35.717846,-81.6249,25,35.73257,-81.59753,0003
6,2,35.76779,-81.573906,16,35.75108,-81.60549,0001
6,2,35.747185,-81.59474,25,35.73257,-81.59753,0003
6,2,35.747185,-81.59474,25,35.73257,-81.59753,0003
6,0,35.7605,-81.58404,16,35.75108,-81.60549,0001
1,0,35.76619,-81.58442,16,35.75108,-81.60549,0001
1,0,35.765266,-81.583015,16,35.75108,-81.60549,0001
1,0,35.76618,-81.58443,16,35.75108,-81.60549,0001
1,0,35.766228,-81.58449,16,35.75108,-81.60549,0001
6,0,35.76524,-81.57391,16,35.75108,-81.60549,0001
6,2,35.748116,-81.586815,16,35.75108,-81.60549,0001
1,0,35.765526,-81.58373,16,35.75108,-81.60549,0001
6,0,35.763382,-81.57819,16,35.75108,-81.60549,0001
6,0,35.763405,-81.57839,16,35.75108,-81.60549,0001
6,2,35.765724,-81.57367,16,35.75108,-81.60549,0001
6,3,35.765236,-81.571396,16,35.75108,-81.60549,0001
6,0,35.75121,-81.59217,16,35.75108,-81.60549,0001
6,2,35.760517,-81.58426,16,35.75108,-81.60549,0001
6,2,35.755386,-81.588554,16,35.75108,-81.60549,0001
6,0,35.769196,-81.57517,16,35.75108,-81.60549,0001
1,0,35.763317,-81.58375,16,35.75108,-81.60549,0001
1,0,35.763634,-81.58455,16,35.75108,-81.60549,0001
1,0,35.763634,-81.58455,16,35.75108,-81.60549,0001
1,0,35.765347,-81.583015,16,35.75108,-81.60549,0001
1,0,35.765347,-81.583015,16,35.75108,-81.60549,0001
6,0,35.769764,-81.571205,16,35.75108,-81.60549,0001
6,2,35.769623,-81.5745,16,35.75108,-81.60549,0001
6,2,35.769623,-81.5745,16,35.75108,-81.60549,0001
6,0,35.769093,-81.57526,16,35.75108,-81.60549,0001
6,0,35.769093,-81.57526,16,35.75108,-81.60549,0001
6,0,35.760635,-81.59334,16,35.75108,-81.60549,0001
6,2,35.752773,-81.58339,16,35.75108,-81.60549,0001
6,2,35.76564,-81.5737,16,35.75108,-81.60549,0001
6,0,35.751156,-81.58907,16,35.75108,-81.60549,0001
6,2,35.77322,-81.56637,16,35.75108,-81.60549,0001
1,0,35.763313,-81.583595,16,35.75108,-81.60549,0001
1,0,35.763622,-81.58456,16,35.75108,-81.60549,0001
1,0,35.763653,-81.584625,16,35.75108,-81.60549,0001
1,0,35.76711,-81.58069,16,35.75108,-81.60549,0001
6,0,35.763283,-81.57765,16,35.75108,-81.60549,0001
1,0,35.763332,-81.582924,16,35.75108,-81.60549,0001
1,0,35.76725,-81.58069,16,35.75108,-81.60549,0001
1,0,35.76605,-81.584206,16,35.75108,-81.60549,0001
1,0,35.763332,-81.583275,16,35.75108,-81.60549,0001
1,0,35.767185,-81.58068,16,35.75108,-81.60549,0001
1,0,35.766064,-81.58421,16,35.75108,-81.60549,0001
6,0,35.76778,-81.57398,16,35.75108,-81.60549,0001
6,0,35.76779,-81.57427,16,35.75108,-81.60549,0001
6,0,35.76778,-81.57398,16,35.75108,-81.60549,0001
6,2,35.73863,-81.62497,25,35.73257,-81.59753,0003
6,2,35.73863,-81.62497,25,35.73257,-81.59753,0003
6,0,35.767796,-81.57413,16,35.75108,-81.60549,0001
6,3,35.76054,-81.58471,16,35.75108,-81.60549,0001
6,0,35.766727,-81.57475,16,35.75108,-81.60549,0001
6,0,35.76673,-81.57467,16,35.75108,-81.60549,0001
1,0,35.76332,-81.58336,16,35.75108,-81.60549,0001
1,0,35.76332,-81.58336,16,35.75108,-81.60549,0001
6,2,35.769104,-81.57312,16,35.75108,-81.60549,0001
6,0,35.76952,-81.57197,16,35.75108,-81.60549,0001
6,0,35.76952,-81.57197,16,35.75108,-81.60549,0001
6,2,35.752453,-81.583405,16,35.75108,-81.60549,0001
6,3,35.692783,-81.425224,1,35.71227,-81.42374,0013
6,2,35.772934,-81.56613,16,35.75108,-81.60549,0001
6,0,35.741924,-81.625854,25,35.73257,-81.59753,0003
6,0,35.749805,-81.60265,16,35.75108,-81.60549,0001
6,3,35.772934,-81.56613,16,35.75108,-81.60549,0001
6,0,35.741924,-81.625854,25,35.73257,-81.59753,0003
6,0,35.77338,-81.563774,16,35.75108,-81.60549,0001
6,0,35.771736,-81.573105,16,35.75108,-81.60549,0001
6,2,35.766228,-81.5732,16,35.75108,-81.60549,0001
6,2,35.766228,-81.5732,16,35.75108,-81.60549,0001
6,2,35.75402,-81.58776,16,35.75108,-81.60549,0001
6,0,35.767788,-81.5742,16,35.75108,-81.60549,0001
1,3,35.763756,-81.58515,16,35.75108,-81.60549,0001
6,0,35.765232,-81.57525,16,35.75108,-81.60549,0001
6,3,35.763256,-81.577515,16,35.75108,-81.60549,0001
6,0,35.765232,-81.57525,16,35.75108,-81.60549,0001
1,0,35.763332,-81.583275,16,35.75108,-81.60549,0001
1,0,35.763714,-81.58477,16,35.75108,-81.60549,0001
6,3,35.768314,-81.57421,16,35.75108,-81.60549,0001
6,3,35.768314,-81.57421,16,35.75108,-81.60549,0001
6,0,35.7694,-81.572365,16,35.75108,-81.60549,0001
6,0,35.7694,-81.572365,16,35.75108,-81.60549,0001
6,2,35.769566,-81.574455,16,35.75108,-81.60549,0001
6,2,35.769566,-81.574455,16,35.75108,-81.60549,0001
6,2,35.753660000000004,-81.58873,16,35.75108,-81.60549,0001
6,0,35.758453,-81.58491,16,35.75108,-81.60549,0001
6,2,35.758453,-81.58491,16,35.75108,-81.60549,0001
6,2,35.769234,-81.57285,16,35.75108,-81.60549,0001
6,0,35.76859,-81.573906,16,35.75108,-81.60549,0001
6,2,35.769234,-81.57285,16,35.75108,-81.60549,0001
6,0,35.75518,-81.58388,16,35.75108,-81.60549,0001
6,3,35.756393,-81.47595,5,35.7407,-81.51562,0011
6,2,35.759792,-81.45006,5,35.7407,-81.51562,0011
6,2,35.759792,-81.45006,5,35.7407,-81.51562,0011
6,2,35.751167,-81.46228,5,35.7407,-81.51562,0011
6,2,35.751167,-81.46228,5,35.7407,-81.51562,0011
6,0,35.759754,-81.41617,5,35.7407,-81.51562,0011
6,2,35.74909,-81.4143,5,35.7407,-81.51562,0011
6,2,35.755417,-81.44333,5,35.7407,-81.51562,0011
6,2,35.734432,-81.614075,25,35.73257,-81.59753,0003
6,0,35.753197,-81.47625,5,35.7407,-81.51562,0011
6,3,35.69419,-81.52613,21,35.649414,-81.50448,0012
6,2,35.74689,-81.425156,5,35.7407,-81.51562,0011
6,0,35.753197,-81.47625,5,35.7407,-81.51562,0011
6,2,35.74688,-81.419945,5,35.7407,-81.51562,0011
6,2,35.758358,-81.47215,5,35.7407,-81.51562,0011
6,2,35.754974,-81.6122,16,35.75108,-81.60549,0001
6,2,35.75722,-81.430214,5,35.7407,-81.51562,0011
6,0,35.764416,-81.42256,5,35.7407,-81.51562,0011
6,2,35.76388,-81.45409,5,35.7407,-81.51562,0011
6,2,35.761574,-81.45468,5,35.7407,-81.51562,0011
6,2,35.771072,-81.436455,5,35.7407,-81.51562,0011
6,2,35.76388,-81.45409,5,35.7407,-81.51562,0011
6,2,35.708298,-81.466446,1,35.71227,-81.42374,0013
6,3,35.764114,-81.4695,5,35.7407,-81.51562,0011
6,3,35.764114,-81.4695,5,35.7407,-81.51562,0011
6,2,35.757877,-81.47825,5,35.7407,-81.51562,0011
6,2,35.753082,-81.44271,5,35.7407,-81.51562,0011
6,2,35.760605,-81.42973,5,35.7407,-81.51562,0011
6,2,35.760605,-81.42973,5,35.7407,-81.51562,0011
6,3,35.764416,-81.42256,5,35.7407,-81.51562,0011
6,2,35.73978,-81.45723,5,35.7407,-81.51562,0011
6,2,35.714153,-81.43075,1,35.71227,-81.42374,0013
6,2,35.756184,-81.46178,5,35.7407,-81.51562,0011
6,2,35.756184,-81.46178,5,35.7407,-81.51562,0011
6,0,35.75152,-81.477974,5,35.7407,-81.51562,0011
6,0,35.75152,-81.477974,5,35.7407,-81.51562,0011
6,0,35.758854,-81.438545,5,35.7407,-81.51562,0011
6,2,35.74635,-81.44457,5,35.7407,-81.51562,0011
6,0,35.757874,-81.47571,5,35.7407,-81.51562,0011
6,2,35.74594,-81.62358,16,35.75108,-81.60549,0001
6,2,35.740425,-81.45193,5,35.7407,-81.51562,0011
6,2,35.742123,-81.44882,5,35.7407,-81.51562,0011
6,2,35.740425,-81.45193,5,35.7407,-81.51562,0011
6,3,35.75836,-81.47248,5,35.7407,-81.51562,0011
6,3,35.75836,-81.47248,5,35.7407,-81.51562,0011
6,2,35.758316,-81.41104,5,35.7407,-81.51562,0011
6,2,35.7246,-81.42153,1,35.71227,-81.42374,0013
6,3,35.760853,-81.47344,5,35.7407,-81.51562,0011
6,2,35.745136,-81.453705,5,35.7407,-81.51562,0011
6,3,35.758377,-81.47341,5,35.7407,-81.51562,0011
6,3,35.760853,-81.47344,5,35.7407,-81.51562,0011
6,0,35.752754,-81.476906,5,35.7407,-81.51562,0011
6,2,35.752754,-81.476906,5,35.7407,-81.51562,0011
6,2,35.74996,-81.48233,5,35.7407,-81.51562,0011
6,3,35.75981,-81.45008,5,35.7407,-81.51562,0011
6,2,35.755184,-81.43179,5,35.7407,-81.51562,0011
6,2,35.755184,-81.43179,5,35.7407,-81.51562,0011
6,0,35.760475,-81.58292,16,35.75108,-81.60549,0001
6,0,35.76103,-81.45753,5,35.7407,-81.51562,0011
6,0,35.76073,-81.4212,5,35.7407,-81.51562,0011
6,0,35.76073,-81.4212,5,35.7407,-81.51562,0011
6,0,35.762966,-81.46019,5,35.7407,-81.51562,0011
6,3,35.75195,-81.46732,5,35.7407,-81.51562,0011
6,2,35.75066,-81.467125,5,35.7407,-81.51562,0011
6,0,35.75195,-81.46732,5,35.7407,-81.51562,0011
6,0,35.74654,-81.47808,5,35.7407,-81.51562,0011
6,2,35.702457,-81.44209,1,35.71227,-81.42374,0013
6,2,35.740356,-81.49563,5,35.7407,-81.51562,0011
6,2,35.741825,-81.44341,5,35.7407,-81.51562,0011
6,0,35.741825,-81.44341,5,35.7407,-81.51562,0011
6,3,35.749187,-81.466805,5,35.7407,-81.51562,0011
6,2,35.748787,-81.41821,5,35.7407,-81.51562,0011
6,2,35.74962,-81.48163,5,35.7407,-81.51562,0011
6,0,35.76075,-81.44967,5,35.7407,-81.51562,0011
